,definitive,month,n_obs,ssn,std,std_error,year,year_fraction
1962-12-01,True,12,31.0,42.6,4.4,0.7902633289178097,1962,1962.9579999999999
1963-01-01,True,1,31.0,42.1,4.4,0.7902633289178097,1963,1963.0420000000001
1963-02-01,True,2,28.0,42.6,4.4,0.8315218406202999,1963,1963.1229999999998
1963-03-01,True,3,31.0,42.6,4.4,0.7902633289178097,1963,1963.204
1963-04-01,True,4,30.0,41.6,4.3,0.785068999090738,1963,1963.2879999999998
1963-05-01,True,5,31.0,41.1,4.3,0.7723027987151321,1963,1963.371
1963-06-01,True,6,30.0,40.4,4.3,0.785068999090738,1963,1963.455
1963-07-01,True,7,31.0,39.7,4.2,0.7543422685124547,1963,1963.5379999999998
1963-08-01,True,8,31.0,39.0,4.2,0.7543422685124547,1963,1963.6229999999998
1963-09-01,True,9,30.0,38.6,4.2,0.7668115805072326,1963,1963.707
1963-10-01,True,10,31.0,37.4,4.1,0.736381738309777,1963,1963.79
1963-11-01,True,11,30.0,34.2,3.9,0.7120393247567159,1963,1963.874
1963-12-01,True,12,31.0,30.7,3.7,0.6645396174990672,1963,1963.9579999999999
1964-01-01,True,1,31.0,28.1,3.6,0.6465790872963897,1964,1964.0420000000001
1964-02-01,True,2,29.0,25.7,3.4,0.6313641498019763,1964,1964.124
1964-03-01,True,3,31.0,22.3,3.2,0.5747369664856797,1964,1964.2060000000001
1964-04-01,True,4,30.0,18.6,2.9,0.5294651389216606,1964,1964.29
1964-05-01,True,5,31.0,16.0,2.7,0.4849343154722923,1964,1964.3729999999998
1964-06-01,True,6,30.0,15.0,2.6,0.474692883171144,1964,1964.4560000000001
1964-07-01,True,7,31.0,15.2,2.7,0.4849343154722923,1964,1964.54
1964-08-01,True,8,31.0,15.1,2.6,0.4669737852696148,1964,1964.624
1964-09-01,True,9,30.0,14.6,2.6,0.474692883171144,1964,1964.7079999999999
1964-10-01,True,10,31.0,14.3,2.6,0.4669737852696148,1964,1964.7910000000002
1964-11-01,True,11,30.0,15.0,2.6,0.474692883171144,1964,1964.874
1964-12-01,True,12,31.0,16.2,2.7,0.4849343154722923,1964,1964.9579999999999
1965-01-01,True,1,31.0,17.2,2.8,0.5028948456749698,1965,1965.0420000000001
1965-02-01,True,2,28.0,17.7,2.8,0.529150262212918,1965,1965.1229999999998
1965-03-01,True,3,31.0,18.4,2.9,0.5208553758776472,1965,1965.204
1965-04-01,True,4,30.0,19.9,3.0,0.5477225575051661,1965,1965.2879999999998
1965-05-01,True,5,31.0,21.2,3.1,0.5567764362830022,1965,1965.371
1965-06-01,True,6,30.0,21.8,3.2,0.5842373946721772,1965,1965.455
1965-07-01,True,7,31.0,22.6,3.2,0.5747369664856797,1965,1965.5379999999998
1965-08-01,True,8,31.0,23.8,3.3,0.5926974966883571,1965,1965.6229999999998
1965-09-01,True,9,30.0,25.2,3.4,0.6207522318391883,1965,1965.707
1965-10-01,True,10,31.0,28.4,3.6,0.6465790872963897,1965,1965.79
1965-11-01,True,11,30.0,32.1,3.8,0.6937819061732103,1965,1965.874
1965-12-01,True,12,31.0,35.2,4.0,0.7184212081070996,1965,1965.9579999999999
1966-01-01,True,1,31.0,39.7,4.2,0.7543422685124547,1966,1966.0420000000001
1966-02-01,True,2,28.0,44.8,4.5,0.8504200642707612,1966,1966.1229999999998
1966-03-01,True,3,31.0,49.2,4.7,0.8441449195258421,1966,1966.204
1966-04-01,True,4,30.0,53.3,4.9,0.8946135105917714,1966,1966.2879999999998
1966-05-01,True,5,31.0,57.9,5.1,0.915987040336552,1966,1966.371
1966-06-01,True,6,30.0,63.4,5.3,0.9676431849257934,1966,1966.455
1966-07-01,True,7,31.0,71.4,5.6,1.0057896913499396,1966,1966.5379999999998
1966-08-01,True,8,31.0,80.3,6.0,1.0776318121606494,1966,1966.6229999999998
1966-09-01,True,9,30.0,89.5,6.3,1.1502173707608487,1966,1966.707
1966-10-01,True,10,31.0,95.8,6.5,1.167434463174037,1966,1966.79
1966-11-01,True,11,30.0,99.4,6.7,1.223247045094871,1966,1966.874
1966-12-01,True,12,31.0,103.0,6.8,1.2213160537820693,1966,1966.9579999999999
1967-01-01,True,1,31.0,106.2,6.9,1.239276583984747,1967,1967.0420000000001
1967-02-01,True,2,28.0,111.6,7.1,1.3417738791827565,1967,1967.1229999999998
1967-03-01,True,3,31.0,116.5,7.2,1.2931581745927794,1967,1967.204
1967-04-01,True,4,30.0,119.8,7.3,1.332791556595904,1967,1967.2879999999998
1967-05-01,True,5,31.0,123.9,7.4,1.3290792349981344,1967,1967.371
1967-06-01,True,6,30.0,129.4,7.6,1.3875638123464207,1967,1967.455
1967-07-01,True,7,31.0,133.3,7.7,1.382960825606167,1967,1967.5379999999998
1967-08-01,True,8,31.0,135.0,7.8,1.4009213558088442,1967,1967.6229999999998
1967-09-01,True,9,30.0,134.9,7.8,1.4240786495134319,1967,1967.707
1967-10-01,True,10,31.0,134.5,7.7,1.382960825606167,1967,1967.79
1967-11-01,True,11,30.0,137.6,7.8,1.4240786495134319,1967,1967.874
1967-12-01,True,12,31.0,142.5,8.0,1.4368424162141993,1967,1967.9579999999999
1968-01-01,True,1,31.0,145.3,8.1,1.4548029464168768,1968,1968.0420000000001
1968-02-01,True,2,29.0,145.7,8.1,1.50413223923412,1968,1968.124
1968-03-01,True,3,31.0,148.2,8.1,1.4548029464168768,1968,1968.2060000000001
1968-04-01,True,4,30.0,151.8,8.2,1.4971083238474538,1968,1968.29
1968-05-01,True,5,31.0,152.4,8.2,1.472763476619554,1968,1968.3729999999998
1968-06-01,True,6,30.0,150.9,8.2,1.4971083238474538,1968,1968.4560000000001
1968-07-01,True,7,31.0,148.9,8.1,1.4548029464168768,1968,1968.54
1968-08-01,True,8,31.0,148.4,8.1,1.4548029464168768,1968,1968.624
1968-09-01,True,9,30.0,151.5,8.2,1.4971083238474538,1968,1968.7079999999999
1968-10-01,True,10,31.0,155.5,8.3,1.4907240068222318,1968,1968.7910000000002
1968-11-01,True,11,30.0,156.6,8.4,1.5336231610144653,1968,1968.874
1968-12-01,True,12,31.0,156.0,8.3,1.4907240068222318,1968,1968.9579999999999
1969-01-01,True,1,31.0,155.7,8.3,1.4907240068222318,1969,1969.0420000000001
1969-02-01,True,2,28.0,155.1,8.3,1.568552562988293,1969,1969.1229999999998
1969-03-01,True,3,31.0,152.9,8.3,1.4907240068222318,1969,1969.204
1969-04-01,True,4,30.0,150.7,8.2,1.4971083238474538,1969,1969.2879999999998
1969-05-01,True,5,31.0,150.4,8.2,1.472763476619554,1969,1969.371
1969-06-01,True,6,30.0,150.1,8.2,1.4971083238474538,1969,1969.455
1969-07-01,True,7,31.0,149.9,8.2,1.472763476619554,1969,1969.5379999999998
1969-08-01,True,8,31.0,150.7,8.2,1.472763476619554,1969,1969.6229999999998
1969-09-01,True,9,30.0,149.2,8.2,1.4971083238474538,1969,1969.707
1969-10-01,True,10,31.0,147.4,8.1,1.4548029464168768,1969,1969.79
1969-11-01,True,11,30.0,148.0,8.1,1.4788509052639485,1969,1969.874
1969-12-01,True,12,31.0,148.5,8.2,1.472763476619554,1969,1969.9579999999999
1970-01-01,True,1,31.0,149.5,8.2,1.472763476619554,1970,1970.0420000000001
1970-02-01,True,2,28.0,150.1,8.2,1.5496543393378315,1970,1970.1229999999998
1970-03-01,True,3,31.0,150.3,8.2,1.472763476619554,1970,1970.204
1970-04-01,True,4,30.0,150.3,8.2,1.4971083238474538,1970,1970.2879999999998
1970-05-01,True,5,31.0,149.8,8.2,1.472763476619554,1970,1970.371
1970-06-01,True,6,30.0,149.1,8.2,1.4971083238474538,1970,1970.455
1970-07-01,True,7,31.0,147.0,8.1,1.4548029464168768,1970,1970.5379999999998
1970-08-01,True,8,31.0,143.0,8.0,1.4368424162141993,1970,1970.6229999999998
1970-09-01,True,9,30.0,137.6,7.8,1.4240786495134319,1970,1970.707
1970-10-01,True,10,31.0,132.9,7.7,1.382960825606167,1970,1970.79
1970-11-01,True,11,30.0,126.5,7.5,1.3693063937629153,1970,1970.874
1970-12-01,True,12,31.0,119.0,7.3,1.311118704795457,1970,1970.9579999999999
1971-01-01,True,1,31.0,113.8,7.1,1.2751976443901019,1971,1971.0420000000001
1971-02-01,True,2,28.0,110.1,7.0,1.3228756555322951,1971,1971.1229999999998
1971-03-01,True,3,31.0,105.3,6.8,1.2213160537820693,1971,1971.204
1971-04-01,True,4,30.0,100.4,6.7,1.223247045094871,1971,1971.2879999999998
1971-05-01,True,5,31.0,96.5,6.5,1.167434463174037,1971,1971.371
1971-06-01,True,6,30.0,94.5,6.5,1.18673220792786,1971,1971.455
1971-07-01,True,7,31.0,92.7,6.4,1.1494739329713595,1971,1971.5379999999998
1971-08-01,True,8,31.0,91.5,6.4,1.1494739329713595,1971,1971.6229999999998
1971-09-01,True,9,30.0,93.2,6.4,1.1684747893443543,1971,1971.707
1971-10-01,True,10,31.0,93.8,6.4,1.1494739329713595,1971,1971.79
1971-11-01,True,11,30.0,94.7,6.5,1.18673220792786,1971,1971.874
1971-12-01,True,12,31.0,98.3,6.6,1.1853949933767143,1971,1971.9579999999999
1972-01-01,True,1,31.0,100.3,6.7,1.203355523579392,1972,1972.0420000000001
1972-02-01,True,2,29.0,100.9,6.7,1.2441587657862476,1972,1972.124
1972-03-01,True,3,31.0,102.6,6.8,1.2213160537820693,1972,1972.2060000000001
1972-04-01,True,4,30.0,104.0,6.8,1.2415044636783765,1972,1972.29
1972-05-01,True,5,31.0,103.3,6.8,1.2213160537820693,1972,1972.3729999999998
1972-06-01,True,6,30.0,99.9,6.7,1.223247045094871,1972,1972.4560000000001
1972-07-01,True,7,31.0,96.6,6.6,1.1853949933767143,1972,1972.54
1972-08-01,True,8,31.0,92.9,6.4,1.1494739329713595,1972,1972.624
1972-09-01,True,9,30.0,88.2,6.3,1.1502173707608487,1972,1972.7079999999999
1972-10-01,True,10,31.0,85.9,6.2,1.1135528725660044,1972,1972.7910000000002
1972-11-01,True,11,30.0,83.3,6.1,1.1137025335938378,1972,1972.874
1972-12-01,True,12,31.0,78.2,5.9,1.059671281957972,1972,1972.9579999999999
1973-01-01,True,1,31.0,72.3,5.7,1.023750221552617,1973,1973.0420000000001
1973-02-01,True,2,28.0,66.1,5.4,1.0205040771249134,1973,1973.1229999999998
1973-03-01,True,3,31.0,62.8,5.3,0.951908100741907,1973,1973.204
1973-04-01,True,4,30.0,60.8,5.2,0.949385766342288,1973,1973.2879999999998
1973-05-01,True,5,31.0,57.9,5.1,0.915987040336552,1973,1973.371
1973-06-01,True,6,30.0,55.6,5.0,0.9128709291752769,1973,1973.455
1973-07-01,True,7,31.0,53.4,4.9,0.8800659799311972,1973,1973.5379999999998
1973-08-01,True,8,31.0,51.4,4.8,0.8621054497285195,1973,1973.6229999999998
1973-09-01,True,9,30.0,49.0,4.7,0.8580986734247603,1973,1973.707
1973-10-01,True,10,31.0,46.6,4.6,0.8261843893231645,1973,1973.79
1973-11-01,True,11,30.0,45.4,4.5,0.8215838362577491,1973,1973.874
1973-12-01,True,12,31.0,45.0,4.5,0.8082238591204871,1973,1973.9579999999999
1974-01-01,True,1,31.0,46.8,4.6,0.8261843893231645,1974,1974.0420000000001
1974-02-01,True,2,28.0,49.1,4.7,0.888216511571684,1974,1974.1229999999998
1974-03-01,True,3,31.0,48.5,4.7,0.8441449195258421,1974,1974.204
1974-04-01,True,4,30.0,48.3,4.6,0.8398412548412546,1974,1974.2879999999998
1974-05-01,True,5,31.0,49.4,4.7,0.8441449195258421,1974,1974.371
1974-06-01,True,6,30.0,49.3,4.7,0.8580986734247603,1974,1974.455
1974-07-01,True,7,31.0,48.6,4.7,0.8441449195258421,1974,1974.5379999999998
1974-08-01,True,8,31.0,47.3,4.6,0.8261843893231645,1974,1974.6229999999998
1974-09-01,True,9,30.0,45.8,4.5,0.8215838362577491,1974,1974.707
1974-10-01,True,10,31.0,43.2,4.4,0.7902633289178097,1974,1974.79
1974-11-01,True,11,30.0,39.3,4.2,0.7668115805072326,1974,1974.874
1974-12-01,True,12,31.0,36.1,4.0,0.7184212081070996,1974,1974.9579999999999
1975-01-01,True,1,31.0,33.0,3.9,0.7004606779044221,1975,1975.0420000000001
1975-02-01,True,2,28.0,31.8,3.8,0.7181324987175317,1975,1975.1229999999998
1975-03-01,True,3,31.0,30.6,3.7,0.6645396174990672,1975,1975.204
1975-04-01,True,4,30.0,26.8,3.5,0.6390096504226938,1975,1975.2879999999998
1975-05-01,True,5,31.0,24.2,3.3,0.5926974966883571,1975,1975.371
1975-06-01,True,6,30.0,23.2,3.3,0.6024948132556827,1975,1975.455
1975-07-01,True,7,31.0,21.8,3.2,0.5747369664856797,1975,1975.5379999999998
1975-08-01,True,8,31.0,20.7,3.1,0.5567764362830022,1975,1975.6229999999998
1975-09-01,True,9,30.0,20.9,3.1,0.5659799760886717,1975,1975.707
1975-10-01,True,10,31.0,22.3,3.2,0.5747369664856797,1975,1975.79
1975-11-01,True,11,30.0,23.3,3.3,0.6024948132556827,1975,1975.874
1975-12-01,True,12,31.0,23.6,3.3,0.5926974966883571,1975,1975.9579999999999
1976-01-01,True,1,31.0,22.1,3.2,0.5747369664856797,1976,1976.0420000000001
1976-02-01,True,2,29.0,19.2,3.0,0.5570860145311556,1976,1976.124
1976-03-01,True,3,31.0,17.8,2.9,0.5208553758776472,1976,1976.2060000000001
1976-04-01,True,4,30.0,18.4,2.9,0.5294651389216606,1976,1976.29
1976-05-01,True,5,31.0,18.3,2.9,0.5208553758776472,1976,1976.3729999999998
1976-06-01,True,6,30.0,17.9,2.9,0.5294651389216606,1976,1976.4560000000001
1976-07-01,True,7,31.0,18.8,2.9,0.5208553758776472,1976,1976.54
1976-08-01,True,8,31.0,20.5,3.1,0.5567764362830022,1976,1976.624
1976-09-01,True,9,30.0,20.8,3.1,0.5659799760886717,1976,1976.7079999999999
1976-10-01,True,10,31.0,19.7,3.0,0.5388159060803247,1976,1976.7910000000002
1976-11-01,True,11,30.0,19.7,3.0,0.5477225575051661,1976,1976.874
1976-12-01,True,12,31.0,21.6,3.2,0.5747369664856797,1976,1976.9579999999999
1977-01-01,True,1,31.0,24.3,3.3,0.5926974966883571,1977,1977.0420000000001
1977-02-01,True,2,28.0,26.3,3.5,0.6614378277661476,1977,1977.1229999999998
1977-03-01,True,3,31.0,28.8,3.6,0.6465790872963897,1977,1977.204
1977-04-01,True,4,30.0,31.9,3.8,0.6937819061732103,1977,1977.2879999999998
1977-05-01,True,5,31.0,34.7,4.0,0.7184212081070996,1977,1977.371
1977-06-01,True,6,30.0,37.7,4.1,0.7485541619237269,1977,1977.455
1977-07-01,True,7,31.0,41.4,4.3,0.7723027987151321,1977,1977.5379999999998
1977-08-01,True,8,31.0,47.6,4.6,0.8261843893231645,1977,1977.6229999999998
1977-09-01,True,9,30.0,55.8,5.0,0.9128709291752769,1977,1977.707
1977-10-01,True,10,31.0,64.8,5.4,0.9698686309445846,1977,1977.79
1977-11-01,True,11,30.0,73.7,5.7,1.0406728592598156,1977,1977.874
1977-12-01,True,12,31.0,80.7,6.0,1.0776318121606494,1977,1977.9579999999999
1978-01-01,True,1,31.0,86.9,6.2,1.1135528725660044,1978,1978.0420000000001
1978-02-01,True,2,28.0,91.5,6.4,1.209486313629527,1978,1978.1229999999998
1978-03-01,True,3,31.0,98.7,6.6,1.1853949933767143,1978,1978.204
1978-04-01,True,4,30.0,109.0,7.0,1.2780193008453875,1978,1978.2879999999998
1978-05-01,True,5,31.0,117.8,7.2,1.2931581745927794,1978,1978.371
1978-06-01,True,6,30.0,126.6,7.5,1.3693063937629153,1978,1978.455
1978-07-01,True,7,31.0,138.0,7.8,1.4009213558088442,1978,1978.5379999999998
1978-08-01,True,8,31.0,147.3,8.1,1.4548029464168768,1978,1978.6229999999998
1978-09-01,True,9,30.0,153.6,8.3,1.5153657424309597,1978,1978.707
1978-10-01,True,10,31.0,157.3,8.4,1.5086845370249093,1978,1978.79
1978-11-01,True,11,30.0,160.4,8.5,1.5518805795979707,1978,1978.874
1978-12-01,True,12,31.0,166.7,8.6,1.5446055974302642,1978,1978.9579999999999
1979-01-01,True,1,31.0,175.2,8.8,1.5805266578356194,1979,1979.0420000000001
1979-02-01,True,2,28.0,185.4,9.1,1.7197383521919838,1979,1979.1229999999998
1979-03-01,True,3,31.0,193.3,9.3,1.6703293088490068,1979,1979.204
1979-04-01,True,4,30.0,199.9,9.4,1.7161973468495206,1979,1979.2879999999998
1979-05-01,True,5,31.0,208.5,9.6,1.724210899457039,1979,1979.371
1979-06-01,True,6,30.0,216.7,9.8,1.7892270211835428,1979,1979.455
1979-07-01,True,7,31.0,219.5,9.9,1.7780924900650716,1979,1979.5379999999998
1979-08-01,True,8,31.0,220.1,9.9,1.7780924900650716,1979,1979.6229999999998
1979-09-01,True,9,30.0,220.4,9.9,1.8074844397670482,1979,1979.707
1979-10-01,True,10,31.0,223.4,10.0,1.7960530202677492,1979,1979.79
1979-11-01,True,11,30.0,229.8,10.1,1.8439992769340592,1979,1979.874
1979-12-01,True,12,31.0,232.9,10.2,1.831974080673104,1979,1979.9579999999999
1980-01-01,True,1,31.0,232.0,10.2,1.831974080673104,1980,1980.0420000000001
1980-02-01,True,2,29.0,230.2,10.2,1.894092449405929,1980,1980.124
1980-03-01,True,3,31.0,227.9,10.1,1.8140135504704267,1980,1980.2060000000001
1980-04-01,True,4,30.0,224.6,10.0,1.8257418583505538,1980,1980.29
1980-05-01,True,5,31.0,221.3,10.0,1.7960530202677492,1980,1980.3729999999998
1980-06-01,True,6,30.0,219.1,9.9,1.8074844397670482,1980,1980.4560000000001
1980-07-01,True,7,31.0,216.1,9.9,1.7780924900650716,1980,1980.54
1980-08-01,True,8,31.0,212.0,10.0,1.7960530202677492,1980,1980.624
1980-09-01,True,9,30.0,211.5,10.2,1.8622566955175646,1980,1980.7079999999999
1980-10-01,True,10,31.0,211.9,10.5,1.8858556712811365,1980,1980.7910000000002
1980-11-01,True,11,30.0,209.1,10.9,1.9900586256021036,1980,1980.874
1980-12-01,True,12,31.0,202.8,11.0,1.975658322294524,1980,1980.9579999999999
1981-01-01,True,1,271.0,199.6,11.1,0.6742769805461735,1981,1981.0420000000001
1981-02-01,True,2,229.0,202.2,11.5,0.7599413905233532,1981,1981.1229999999998
1981-03-01,True,3,244.0,205.4,12.1,0.7746231235940206,1981,1981.204
1981-04-01,True,4,254.0,205.7,12.6,0.7905943144740797,1981,1981.2879999999998
1981-05-01,True,5,268.0,204.1,12.8,0.7818844438803534,1981,1981.371
1981-06-01,True,6,227.0,200.9,13.1,0.8694775381959633,1981,1981.455
1981-07-01,True,7,268.0,198.5,13.1,0.8002098605337992,1981,1981.5379999999998
1981-08-01,True,8,276.0,199.9,13.2,0.7945466303660766,1981,1981.6229999999998
1981-09-01,True,9,255.0,202.7,13.3,0.832878307143249,1981,1981.707
1981-10-01,True,10,243.0,201.4,13.0,0.8339503888294594,1981,1981.79
1981-11-01,True,11,248.0,196.0,12.6,0.8001008001012001,1981,1981.874
1981-12-01,True,12,266.0,194.1,12.5,0.7664241743562074,1981,1981.9579999999999
1982-01-01,True,1,287.0,192.7,12.6,0.7437544834872036,1982,1982.0420000000001
1982-02-01,True,2,256.0,186.6,12.5,0.78125,1982,1982.1229999999998
1982-03-01,True,3,263.0,180.0,12.0,0.7399516991738488,1982,1982.204
1982-04-01,True,4,284.0,173.4,11.5,0.6823994534614656,1982,1982.2879999999998
1982-05-01,True,5,318.0,167.5,11.7,0.6561034202876919,1982,1982.371
1982-06-01,True,6,313.0,164.0,12.1,0.683932436922508,1982,1982.455
1982-07-01,True,7,292.0,161.5,12.2,0.7139509978963965,1982,1982.5379999999998
1982-08-01,True,8,301.0,153.5,11.9,0.6859045970680396,1982,1982.6229999999998
1982-09-01,True,9,308.0,141.4,11.5,0.6552733146429182,1982,1982.707
1982-10-01,True,10,308.0,133.3,11.4,0.6495752858199363,1982,1982.79
1982-11-01,True,11,244.0,131.3,11.5,0.7362120596141519,1982,1982.874
1982-12-01,True,12,262.0,130.5,11.4,0.7042943520653456,1982,1982.9579999999999
1983-01-01,True,1,267.0,127.9,11.0,0.6731890674983151,1983,1983.0420000000001
1983-02-01,True,2,261.0,123.9,10.6,0.6561235282255833,1983,1983.1229999999998
1983-03-01,True,3,259.0,117.1,10.4,0.6462245566412481,1983,1983.204
1983-04-01,True,4,282.0,110.5,10.1,0.6014462475171678,1983,1983.2879999999998
1983-05-01,True,5,330.0,104.5,9.4,0.5174529696093895,1983,1983.371
1983-06-01,True,6,361.0,95.9,8.2,0.431578947368421,1983,1983.455
1983-07-01,True,7,431.0,89.1,7.6,0.3660791186529069,1983,1983.5379999999998
1983-08-01,True,8,429.0,88.9,7.5,0.36210341218895065,1983,1983.6229999999998
1983-09-01,True,9,397.0,91.7,7.7,0.3864519221859416,1983,1983.707
1983-10-01,True,10,431.0,92.0,7.6,0.3660791186529069,1983,1983.79
1983-11-01,True,11,363.0,89.7,7.4,0.3883992720002937,1983,1983.874
1983-12-01,True,12,405.0,85.5,7.2,0.35777087639996635,1983,1983.9579999999999
1984-01-01,True,1,399.0,80.5,7.0,0.35043832202523123,1984,1984.0420000000001
1984-02-01,True,2,377.0,75.8,6.8,0.3502178177847312,1984,1984.124
1984-03-01,True,3,395.0,71.2,6.5,0.3270504935273079,1984,1984.2060000000001
1984-04-01,True,4,407.0,66.8,6.4,0.31723622214183017,1984,1984.29
1984-05-01,True,5,462.0,63.5,6.2,0.288450105223526,1984,1984.3729999999998
1984-06-01,True,6,438.0,61.7,6.0,0.28669108954049793,1984,1984.4560000000001
1984-07-01,True,7,468.0,58.3,5.8,0.268105094842194,1984,1984.54
1984-08-01,True,8,509.0,52.2,5.6,0.24821563601964428,1984,1984.624
1984-09-01,True,9,429.0,44.3,5.1,0.24623032028848643,1984,1984.7079999999999
1984-10-01,True,10,428.0,37.2,4.7,0.22718307492573092,1984,1984.7910000000002
1984-11-01,True,11,394.0,31.6,4.3,0.21663087039974768,1984,1984.874
1984-12-01,True,12,397.0,27.4,4.1,0.20577310142368316,1984,1984.9579999999999
1985-01-01,True,1,425.0,25.2,3.9,0.1891777875283397,1985,1985.0420000000001
1985-02-01,True,2,412.0,23.5,3.9,0.19213920924203717,1985,1985.1229999999998
1985-03-01,True,3,389.0,21.7,3.8,0.19266764809408965,1985,1985.204
1985-04-01,True,4,468.0,21.3,3.8,0.1756550621379892,1985,1985.2879999999998
1985-05-01,True,5,457.0,21.4,3.7,0.17307869979824556,1985,1985.371
1985-06-01,True,6,465.0,20.8,3.7,0.17158339143126228,1985,1985.455
1985-07-01,True,7,540.0,19.9,3.7,0.15922264867741603,1985,1985.5379999999998
1985-08-01,True,8,546.0,19.6,3.6,0.15406577730392865,1985,1985.6229999999998
1985-09-01,True,9,511.0,19.8,3.6,0.1592546238733712,1985,1985.707
1985-10-01,True,10,486.0,19.7,3.6,0.16329931618554522,1985,1985.79
1985-11-01,True,11,422.0,19.1,3.6,0.17524525806404476,1985,1985.874
1985-12-01,True,12,422.0,17.3,3.6,0.17524525806404476,1985,1985.9579999999999
1986-01-01,True,1,460.0,15.2,3.5,0.1631883414420549,1986,1986.0420000000001
1986-02-01,True,2,420.0,14.3,3.5,0.17078251276599332,1986,1986.1229999999998
1986-03-01,True,3,433.0,14.3,3.5,0.16819926596627444,1986,1986.204
1986-04-01,True,4,449.0,15.1,3.5,0.16517521236405305,1986,1986.2879999999998
1986-05-01,True,5,530.0,15.8,3.6,0.15637400739470497,1986,1986.371
1986-06-01,True,6,494.0,15.2,3.6,0.16197165743970512,1986,1986.455
1986-07-01,True,7,510.0,15.1,3.5,0.15498260496951669,1986,1986.5379999999998
1986-08-01,True,8,567.0,14.4,3.4,0.14278657869237474,1986,1986.6229999999998
1986-09-01,True,9,505.0,13.5,3.4,0.15129801422659483,1986,1986.707
1986-10-01,True,10,507.0,14.7,3.3,0.14655814525582808,1986,1986.79
1986-11-01,True,11,515.0,16.6,3.3,0.1454153742489465,1986,1986.874
1986-12-01,True,12,544.0,18.3,3.4,0.1457737973711325,1986,1986.9579999999999
1987-01-01,True,1,487.0,19.9,3.5,0.15860013905030532,1987,1987.0420000000001
1987-02-01,True,2,429.0,22.3,3.5,0.16898159235484364,1987,1987.1229999999998
1987-03-01,True,3,501.0,25.5,3.6,0.1608361385791573,1987,1987.204
1987-04-01,True,4,581.0,28.0,3.6,0.14935316645610403,1987,1987.2879999999998
1987-05-01,True,5,566.0,30.3,3.7,0.1555226001324035,1987,1987.371
1987-06-01,True,6,586.0,32.7,3.7,0.15284559118282512,1987,1987.455
1987-07-01,True,7,645.0,36.2,3.9,0.15356235003684077,1987,1987.5379999999998
1987-08-01,True,8,619.0,40.5,4.1,0.16479291356691886,1987,1987.6229999999998
1987-09-01,True,9,609.0,45.3,4.3,0.17424479317171815,1987,1987.707
1987-10-01,True,10,501.0,51.0,4.5,0.20104517322394663,1987,1987.79
1987-11-01,True,11,417.0,55.1,4.7,0.23015999023096412,1987,1987.874
1987-12-01,True,12,455.0,60.9,5.1,0.23909168777863266,1987,1987.9579999999999
1988-01-01,True,1,484.0,69.2,5.6,0.2545454545454545,1988,1988.0420000000001
1988-02-01,True,2,525.0,76.9,6.1,0.26622582608791073,1988,1988.124
1988-03-01,True,3,516.0,84.9,6.6,0.29054879908745584,1988,1988.2060000000001
1988-04-01,True,4,562.0,93.0,7.0,0.29527717842671847,1988,1988.29
1988-05-01,True,5,582.0,101.4,7.4,0.30673986874718095,1988,1988.3729999999998
1988-06-01,True,6,574.0,114.3,8.0,0.3339135484518729,1988,1988.4560000000001
1988-07-01,True,7,605.0,128.5,8.9,0.36183645454087504,1988,1988.54
1988-08-01,True,8,649.0,141.1,9.6,0.3768329625498526,1988,1988.624
1988-09-01,True,9,551.0,151.2,10.1,0.430274466070728,1988,1988.7079999999999
1988-10-01,True,10,530.0,156.9,10.3,0.4474034100459615,1988,1988.7910000000002
1988-11-01,True,11,488.0,164.4,10.6,0.47983945402534817,1988,1988.874
1988-12-01,True,12,490.0,176.1,11.1,0.5014468861124144,1988,1988.9579999999999
1989-01-01,True,1,536.0,184.8,11.4,0.49240500258137526,1989,1989.0420000000001
1989-02-01,True,2,489.0,190.7,11.6,0.524570132709516,1989,1989.1229999999998
1989-03-01,True,3,573.0,198.0,12.0,0.5013071917732281,1989,1989.204
1989-04-01,True,4,534.0,203.8,12.3,0.5322730565617361,1989,1989.2879999999998
1989-05-01,True,5,668.0,209.5,12.6,0.4875086364965062,1989,1989.371
1989-06-01,True,6,619.0,212.1,12.9,0.5184947768325008,1989,1989.455
1989-07-01,True,7,673.0,212.0,12.8,0.4934037404746879,1989,1989.5379999999998
1989-08-01,True,8,639.0,211.1,12.7,0.5024042353020646,1989,1989.6229999999998
1989-09-01,True,9,585.0,210.5,12.6,0.5209458852746756,1989,1989.707
1989-10-01,True,10,562.0,212.4,12.7,0.5357171665741892,1989,1989.79
1989-11-01,True,11,550.0,212.5,12.7,0.5415298195432504,1989,1989.874
1989-12-01,True,12,504.0,206.2,12.4,0.5523398999523438,1989,1989.9579999999999
1990-01-01,True,1,516.0,201.2,12.1,0.5326727983270024,1990,1990.0420000000001
1990-02-01,True,2,518.0,202.4,12.1,0.5316434779481336,1990,1990.1229999999998
1990-03-01,True,3,592.0,200.9,11.8,0.48497701255080405,1990,1990.204
1990-04-01,True,4,575.0,198.1,11.6,0.48375344061241343,1990,1990.2879999999998
1990-05-01,True,5,691.0,195.1,11.5,0.43748061772240676,1990,1990.371
1990-06-01,True,6,599.0,192.0,11.3,0.4617054832416719,1990,1990.455
1990-07-01,True,7,661.0,190.1,11.3,0.4395190604951939,1990,1990.5379999999998
1990-08-01,True,8,714.0,191.6,11.5,0.43037668342494384,1990,1990.6229999999998
