,definitive,month,n_obs,ssn,std,std_error,year,year_fraction
1963-08-01,True,8,31.0,47.5,4.6,0.8261843893231645,1963,1963.6229999999998
1963-09-01,True,9,30.0,55.2,5.0,0.9128709291752769,1963,1963.707
1963-10-01,True,10,31.0,50.1,4.7,0.8441449195258421,1963,1963.79
1963-11-01,True,11,30.0,33.7,3.9,0.7120393247567159,1963,1963.874
1963-12-01,True,12,31.0,21.6,3.2,0.5747369664856797,1963,1963.9579999999999
1964-01-01,True,1,31.0,22.6,3.2,0.5747369664856797,1964,1964.0420000000001
1964-02-01,True,2,29.0,25.3,3.4,0.6313641498019763,1964,1964.124
1964-03-01,True,3,31.0,24.1,3.3,0.5926974966883571,1964,1964.2060000000001
1964-04-01,True,4,30.0,12.9,2.5,0.45643546458763845,1964,1964.29
1964-05-01,True,5,31.0,14.3,2.6,0.4669737852696148,1964,1964.3729999999998
1964-06-01,True,6,30.0,13.5,2.5,0.45643546458763845,1964,1964.4560000000001
1964-07-01,True,7,31.0,4.8,1.5,0.26940795304016235,1964,1964.54
1964-08-01,True,8,31.0,13.8,2.5,0.4490132550669373,1964,1964.624
1964-09-01,True,9,30.0,7.0,1.8,0.3286335345030997,1964,1964.7079999999999
1964-10-01,True,10,31.0,9.2,2.1,0.37717113425622734,1964,1964.7910000000002
1964-11-01,True,11,30.0,11.1,2.3,0.4199206274206273,1964,1964.874
1964-12-01,True,12,31.0,22.1,3.2,0.5747369664856797,1964,1964.9579999999999
1965-01-01,True,1,31.0,25.4,3.4,0.6106580268910347,1965,1965.0420000000001
1965-02-01,True,2,28.0,20.8,3.1,0.5858449331643022,1965,1965.1229999999998
1965-03-01,True,3,31.0,17.5,2.8,0.5028948456749698,1965,1965.204
1965-04-01,True,4,30.0,10.2,2.2,0.40166320883712187,1965,1965.2879999999998
1965-05-01,True,5,31.0,34.5,3.9,0.7004606779044221,1965,1965.371
1965-06-01,True,6,30.0,23.3,3.3,0.6024948132556827,1965,1965.455
1965-07-01,True,7,31.0,17.3,2.8,0.5028948456749698,1965,1965.5379999999998
1965-08-01,True,8,31.0,13.3,2.5,0.4490132550669373,1965,1965.6229999999998
1965-09-01,True,9,30.0,24.5,3.4,0.6207522318391883,1965,1965.707
1965-10-01,True,10,31.0,29.1,3.6,0.6465790872963897,1965,1965.79
1965-11-01,True,11,30.0,22.8,3.2,0.5842373946721772,1965,1965.874
1965-12-01,True,12,31.0,24.7,3.4,0.6106580268910347,1965,1965.9579999999999
1966-01-01,True,1,31.0,40.3,4.3,0.7723027987151321,1966,1966.0420000000001
1966-02-01,True,2,28.0,35.3,4.0,0.7559289460184544,1966,1966.1229999999998
1966-03-01,True,3,31.0,36.4,4.0,0.7184212081070996,1966,1966.204
1966-04-01,True,4,30.0,69.0,5.5,1.0041580220928046,1966,1966.2879999999998
1966-05-01,True,5,31.0,64.2,5.3,0.951908100741907,1966,1966.371
1966-06-01,True,6,30.0,67.7,5.5,1.0041580220928046,1966,1966.455
1966-07-01,True,7,31.0,80.2,6.0,1.0776318121606494,1966,1966.5379999999998
1966-08-01,True,8,31.0,72.6,5.7,1.023750221552617,1966,1966.6229999999998
1966-09-01,True,9,30.0,71.1,5.6,1.02241544067631,1966,1966.707
1966-10-01,True,10,31.0,81.2,6.0,1.0776318121606494,1966,1966.79
1966-11-01,True,11,30.0,81.0,6.0,1.0954451150103321,1966,1966.874
1966-12-01,True,12,31.0,99.8,6.7,1.203355523579392,1966,1966.9579999999999
1967-01-01,True,1,31.0,157.0,8.4,1.5086845370249093,1967,1967.0420000000001
1967-02-01,True,2,28.0,132.6,7.7,1.4551632210855248,1967,1967.1229999999998
1967-03-01,True,3,31.0,158.3,8.4,1.5086845370249093,1967,1967.204
1967-04-01,True,4,30.0,98.4,6.6,1.2049896265113653,1967,1967.2879999999998
1967-05-01,True,5,31.0,122.5,7.4,1.3290792349981344,1967,1967.371
1967-06-01,True,6,30.0,95.4,6.5,1.18673220792786,1967,1967.455
1967-07-01,True,7,31.0,129.5,7.6,1.3650002954034892,1967,1967.5379999999998
1967-08-01,True,8,31.0,151.8,8.2,1.472763476619554,1967,1967.6229999999998
1967-09-01,True,9,30.0,108.7,7.0,1.2780193008453875,1967,1967.707
1967-10-01,True,10,31.0,125.0,7.5,1.347039765200812,1967,1967.79
1967-11-01,True,11,30.0,133.6,7.7,1.4058212309299263,1967,1967.874
1967-12-01,True,12,31.0,179.0,8.9,1.5984871880382967,1967,1967.9579999999999
1968-01-01,True,1,31.0,172.5,8.8,1.5805266578356194,1968,1968.0420000000001
1968-02-01,True,2,29.0,158.5,8.4,1.5598408406872357,1968,1968.124
1968-03-01,True,3,31.0,130.5,7.6,1.3650002954034892,1968,1968.2060000000001
1968-04-01,True,4,30.0,115.0,7.2,1.3145341380123987,1968,1968.29
1968-05-01,True,5,31.0,180.0,9.0,1.6164477182409742,1968,1968.3729999999998
1968-06-01,True,6,30.0,156.2,8.3,1.5153657424309597,1968,1968.4560000000001
1968-07-01,True,7,31.0,136.2,7.8,1.4009213558088442,1968,1968.54
1968-08-01,True,8,31.0,154.8,8.3,1.4907240068222318,1968,1968.624
1968-09-01,True,9,30.0,166.0,8.6,1.570137998181476,1968,1968.7079999999999
1968-10-01,True,10,31.0,152.5,8.2,1.472763476619554,1968,1968.7910000000002
1968-11-01,True,11,30.0,121.7,7.4,1.3510489751794097,1968,1968.874
1968-12-01,True,12,31.0,155.5,8.3,1.4907240068222318,1968,1968.9579999999999
1969-01-01,True,1,31.0,147.8,8.1,1.4548029464168768,1969,1969.0420000000001
1969-02-01,True,2,28.0,170.5,8.7,1.6441454575901382,1969,1969.1229999999998
1969-03-01,True,3,31.0,192.3,9.3,1.6703293088490068,1969,1969.204
1969-04-01,True,4,30.0,151.1,8.2,1.4971083238474538,1969,1969.2879999999998
1969-05-01,True,5,31.0,169.9,8.7,1.5625661276329417,1969,1969.371
1969-06-01,True,6,30.0,150.1,8.2,1.4971083238474538,1969,1969.455
1969-07-01,True,7,31.0,137.1,7.8,1.4009213558088442,1969,1969.5379999999998
1969-08-01,True,8,31.0,138.8,7.9,1.418881886011522,1969,1969.6229999999998
1969-09-01,True,9,30.0,129.3,7.6,1.3875638123464207,1969,1969.707
1969-10-01,True,10,31.0,135.4,7.8,1.4009213558088442,1969,1969.79
1969-11-01,True,11,30.0,132.4,7.7,1.4058212309299263,1969,1969.874
1969-12-01,True,12,31.0,138.6,7.9,1.418881886011522,1969,1969.9579999999999
1970-01-01,True,1,31.0,157.9,8.4,1.5086845370249093,1970,1970.0420000000001
1970-02-01,True,2,28.0,180.8,9.0,1.7008401285415224,1970,1970.1229999999998
1970-03-01,True,3,31.0,145.7,8.1,1.4548029464168768,1970,1970.204
1970-04-01,True,4,30.0,155.1,8.3,1.5153657424309597,1970,1970.2879999999998
1970-05-01,True,5,31.0,180.5,9.0,1.6164477182409742,1970,1970.371
1970-06-01,True,6,30.0,151.3,8.2,1.4971083238474538,1970,1970.455
1970-07-01,True,7,31.0,159.3,8.4,1.5086845370249093,1970,1970.5379999999998
1970-08-01,True,8,31.0,131.7,7.7,1.382960825606167,1970,1970.6229999999998
1970-09-01,True,9,30.0,140.8,7.9,1.4423360680969375,1970,1970.707
1970-10-01,True,10,31.0,122.6,7.4,1.3290792349981344,1970,1970.79
1970-11-01,True,11,30.0,134.8,7.8,1.4240786495134319,1970,1970.874
1970-12-01,True,12,31.0,118.2,7.2,1.2931581745927794,1970,1970.9579999999999
1971-01-01,True,1,31.0,129.2,7.6,1.3650002954034892,1971,1971.0420000000001
1971-02-01,True,2,28.0,111.8,7.0,1.3228756555322951,1971,1971.1229999999998
1971-03-01,True,3,31.0,85.9,6.2,1.1135528725660044,1971,1971.204
1971-04-01,True,4,30.0,101.6,6.7,1.223247045094871,1971,1971.2879999999998
1971-05-01,True,5,31.0,81.5,6.0,1.0776318121606494,1971,1971.371
1971-06-01,True,6,30.0,70.7,5.6,1.02241544067631,1971,1971.455
1971-07-01,True,7,31.0,114.7,7.1,1.2751976443901019,1971,1971.5379999999998
1971-08-01,True,8,31.0,87.0,6.2,1.1135528725660044,1971,1971.6229999999998
1971-09-01,True,9,30.0,71.3,5.6,1.02241544067631,1971,1971.707
1971-10-01,True,10,31.0,73.4,5.7,1.023750221552617,1971,1971.79
1971-11-01,True,11,30.0,89.5,6.3,1.1502173707608487,1971,1971.874
1971-12-01,True,12,31.0,116.5,7.2,1.2931581745927794,1971,1971.9579999999999
1972-01-01,True,1,31.0,87.0,6.2,1.1135528725660044,1972,1972.0420000000001
1972-02-01,True,2,29.0,125.3,7.5,1.392715036327889,1972,1972.124
1972-03-01,True,3,31.0,113.5,7.1,1.2751976443901019,1972,1972.2060000000001
1972-04-01,True,4,30.0,89.6,6.3,1.1502173707608487,1972,1972.29
1972-05-01,True,5,31.0,113.9,7.1,1.2751976443901019,1972,1972.3729999999998
1972-06-01,True,6,30.0,124.7,7.4,1.3510489751794097,1972,1972.4560000000001
1972-07-01,True,7,31.0,108.3,6.9,1.239276583984747,1972,1972.54
1972-08-01,True,8,31.0,108.9,7.0,1.2572371141874243,1972,1972.624
1972-09-01,True,9,30.0,90.7,6.4,1.1684747893443543,1972,1972.7079999999999
1972-10-01,True,10,31.0,86.9,6.2,1.1135528725660044,1972,1972.7910000000002
1972-11-01,True,11,30.0,59.2,5.2,0.949385766342288,1972,1972.874
1972-12-01,True,12,31.0,64.3,5.4,0.9698686309445846,1972,1972.9579999999999
1973-01-01,True,1,31.0,61.8,5.2,0.9339475705392296,1973,1973.0420000000001
1973-02-01,True,2,28.0,60.9,5.2,0.9827076298239907,1973,1973.1229999999998
1973-03-01,True,3,31.0,65.4,5.4,0.9698686309445846,1973,1973.204
1973-04-01,True,4,30.0,81.8,6.0,1.0954451150103321,1973,1973.2879999999998
1973-05-01,True,5,31.0,60.3,5.2,0.9339475705392296,1973,1973.371
1973-06-01,True,6,30.0,56.1,5.0,0.9128709291752769,1973,1973.455
1973-07-01,True,7,31.0,33.2,3.9,0.7004606779044221,1973,1973.5379999999998
1973-08-01,True,8,31.0,36.6,4.1,0.736381738309777,1973,1973.6229999999998
1973-09-01,True,9,30.0,84.1,6.1,1.1137025335938378,1973,1973.707
1973-10-01,True,10,31.0,43.7,4.4,0.7902633289178097,1973,1973.79
1973-11-01,True,11,30.0,34.3,3.9,0.7120393247567159,1973,1973.874
1973-12-01,True,12,31.0,33.3,3.9,0.7004606779044221,1973,1973.9579999999999
1974-01-01,True,1,31.0,39.4,4.2,0.7543422685124547,1974,1974.0420000000001
1974-02-01,True,2,28.0,37.3,4.1,0.7748271696689157,1974,1974.1229999999998
1974-03-01,True,3,31.0,30.9,3.8,0.6825001477017446,1974,1974.204
1974-04-01,True,4,30.0,57.5,5.1,0.9311283477587823,1974,1974.2879999999998
1974-05-01,True,5,31.0,56.3,5.0,0.8980265101338746,1974,1974.371
1974-06-01,True,6,30.0,51.5,4.8,0.8763560920082657,1974,1974.455
1974-07-01,True,7,31.0,79.1,5.9,1.059671281957972,1974,1974.5379999999998
1974-08-01,True,8,31.0,47.9,4.6,0.8261843893231645,1974,1974.6229999999998
1974-09-01,True,9,30.0,57.2,5.0,0.9128709291752769,1974,1974.707
1974-10-01,True,10,31.0,67.2,5.5,0.987829161147262,1974,1974.79
1974-11-01,True,11,30.0,35.9,4.0,0.7302967433402214,1974,1974.874
1974-12-01,True,12,31.0,29.6,3.7,0.6645396174990672,1974,1974.9579999999999
1975-01-01,True,1,31.0,27.3,3.5,0.6286185570937122,1975,1975.0420000000001
1975-02-01,True,2,28.0,16.7,2.8,0.529150262212918,1975,1975.1229999999998
1975-03-01,True,3,31.0,16.9,2.8,0.5028948456749698,1975,1975.204
1975-04-01,True,4,30.0,7.7,1.9,0.34689095308660517,1975,1975.2879999999998
1975-05-01,True,5,31.0,13.1,2.5,0.4490132550669373,1975,1975.371
1975-06-01,True,6,30.0,16.7,2.8,0.511207720338155,1975,1975.455
1975-07-01,True,7,31.0,40.4,4.3,0.7723027987151321,1975,1975.5379999999998
1975-08-01,True,8,31.0,56.7,5.0,0.8980265101338746,1975,1975.6229999999998
1975-09-01,True,9,30.0,20.3,3.1,0.5659799760886717,1975,1975.707
1975-10-01,True,10,31.0,13.6,2.5,0.4490132550669373,1975,1975.79
1975-11-01,True,11,30.0,27.9,3.6,0.6572670690061994,1975,1975.874
1975-12-01,True,12,31.0,11.6,2.3,0.41309219466158226,1975,1975.9579999999999
1976-01-01,True,1,31.0,11.9,2.3,0.41309219466158226,1976,1976.0420000000001
1976-02-01,True,2,29.0,6.4,1.7,0.31568207490098815,1976,1976.124
1976-03-01,True,3,31.0,31.5,3.8,0.6825001477017446,1976,1976.2060000000001
1976-04-01,True,4,30.0,27.3,3.5,0.6390096504226938,1976,1976.29
1976-05-01,True,5,31.0,18.2,2.9,0.5208553758776472,1976,1976.3729999999998
1976-06-01,True,6,30.0,17.9,2.9,0.5294651389216606,1976,1976.4560000000001
1976-07-01,True,7,31.0,2.9,1.2,0.2155263624321299,1976,1976.54
1976-08-01,True,8,31.0,24.1,3.3,0.5926974966883571,1976,1976.624
1976-09-01,True,9,30.0,20.0,3.0,0.5477225575051661,1976,1976.7079999999999
1976-10-01,True,10,31.0,29.7,3.7,0.6645396174990672,1976,1976.7910000000002
1976-11-01,True,11,30.0,7.9,1.9,0.34689095308660517,1976,1976.874
1976-12-01,True,12,31.0,22.3,3.2,0.5747369664856797,1976,1976.9579999999999
1977-01-01,True,1,31.0,23.8,3.3,0.5926974966883571,1977,1977.0420000000001
1977-02-01,True,2,28.0,33.3,3.9,0.737030722367993,1977,1977.1229999999998
1977-03-01,True,3,31.0,13.0,2.5,0.4490132550669373,1977,1977.204
1977-04-01,True,4,30.0,19.0,3.0,0.5477225575051661,1977,1977.2879999999998
1977-05-01,True,5,31.0,27.0,3.5,0.6286185570937122,1977,1977.371
1977-06-01,True,6,30.0,54.9,5.0,0.9128709291752769,1977,1977.455
1977-07-01,True,7,31.0,30.6,3.7,0.6645396174990672,1977,1977.5379999999998
1977-08-01,True,8,31.0,43.0,4.4,0.7902633289178097,1977,1977.6229999999998
1977-09-01,True,9,30.0,62.4,5.3,0.9676431849257934,1977,1977.707
1977-10-01,True,10,31.0,62.1,5.3,0.951908100741907,1977,1977.79
1977-11-01,True,11,30.0,41.6,4.3,0.785068999090738,1977,1977.874
1977-12-01,True,12,31.0,61.4,5.2,0.9339475705392296,1977,1977.9579999999999
1978-01-01,True,1,31.0,73.7,5.7,1.023750221552617,1978,1978.0420000000001
1978-02-01,True,2,28.0,132.6,7.7,1.4551632210855248,1978,1978.1229999999998
1978-03-01,True,3,31.0,108.4,6.9,1.239276583984747,1978,1978.204
1978-04-01,True,4,30.0,141.2,7.9,1.4423360680969375,1978,1978.2879999999998
1978-05-01,True,5,31.0,117.1,7.2,1.2931581745927794,1978,1978.371
1978-06-01,True,6,30.0,134.6,7.8,1.4240786495134319,1978,1978.455
1978-07-01,True,7,31.0,99.7,6.7,1.203355523579392,1978,1978.5379999999998
1978-08-01,True,8,31.0,82.4,6.0,1.0776318121606494,1978,1978.6229999999998
1978-09-01,True,9,30.0,195.7,9.3,1.697939928266015,1978,1978.707
1978-10-01,True,10,31.0,177.1,8.9,1.5984871880382967,1978,1978.79
1978-11-01,True,11,30.0,138.5,7.9,1.4423360680969375,1978,1978.874
1978-12-01,True,12,31.0,173.9,8.8,1.5805266578356194,1978,1978.9579999999999
1979-01-01,True,1,31.0,235.9,10.3,1.8499346108757817,1979,1979.0420000000001
1979-02-01,True,2,28.0,194.7,9.3,1.7575347994929067,1979,1979.1229999999998
1979-03-01,True,3,31.0,195.3,9.3,1.6703293088490068,1979,1979.204
1979-04-01,True,4,30.0,143.7,8.0,1.4605934866804429,1979,1979.2879999999998
1979-05-01,True,5,31.0,190.3,9.2,1.652368778646329,1979,1979.371
1979-06-01,True,6,30.0,211.7,9.7,1.770969602600037,1979,1979.455
1979-07-01,True,7,31.0,225.7,10.0,1.7960530202677492,1979,1979.5379999999998
1979-08-01,True,8,31.0,201.4,9.5,1.7062503692543616,1979,1979.6229999999998
1979-09-01,True,9,30.0,266.9,10.9,1.9900586256021036,1979,1979.707
1979-10-01,True,10,31.0,263.6,10.9,1.9576977920918466,1979,1979.79
1979-11-01,True,11,30.0,259.5,10.8,1.9718012070185982,1979,1979.874
1979-12-01,True,12,31.0,249.6,10.6,1.903816201483814,1979,1979.9579999999999
1980-01-01,True,1,31.0,226.1,10.1,1.8140135504704267,1980,1980.0420000000001
1980-02-01,True,2,29.0,219.4,9.9,1.8383838479528136,1980,1980.124
1980-03-01,True,3,31.0,178.7,8.9,1.5984871880382967,1980,1980.2060000000001
1980-04-01,True,4,30.0,232.2,10.2,1.8622566955175646,1980,1980.29
1980-05-01,True,5,31.0,254.7,10.7,1.9217767316864915,1980,1980.3729999999998
1980-06-01,True,6,30.0,222.7,10.0,1.8257418583505538,1980,1980.4560000000001
1980-07-01,True,7,31.0,192.9,9.3,1.6703293088490068,1980,1980.54
1980-08-01,True,8,31.0,191.7,9.3,1.6703293088490068,1980,1980.624
1980-09-01,True,9,30.0,219.6,9.9,1.8074844397670482,1980,1980.7079999999999
1980-10-01,True,10,31.0,233.3,10.2,1.831974080673104,1980,1980.7910000000002
1980-11-01,True,11,30.0,209.5,9.7,1.770969602600037,1980,1980.874
1980-12-01,True,12,31.0,246.9,10.5,1.8858556712811365,1980,1980.9579999999999
1981-01-01,True,1,271.0,156.6,9.5,0.5770839022692476,1981,1981.0420000000001
1981-02-01,True,2,229.0,189.9,12.4,0.8194150645643113,1981,1981.1229999999998
1981-03-01,True,3,244.0,196.6,11.6,0.7426139036107967,1981,1981.204
1981-04-01,True,4,254.0,225.3,14.9,0.9349091496558563,1981,1981.2879999999998
1981-05-01,True,5,268.0,194.7,13.4,0.818535277187245,1981,1981.371
1981-06-01,True,6,227.0,131.6,9.5,0.6305371460199733,1981,1981.455
1981-07-01,True,7,268.0,205.3,13.0,0.7941013883159839,1981,1981.5379999999998
1981-08-01,True,8,276.0,242.5,13.9,0.836681678946096,1981,1981.6229999999998
1981-09-01,True,9,255.0,245.3,18.5,1.1585149385075266,1981,1981.707
1981-10-01,True,10,243.0,216.2,12.1,0.7762153619104968,1981,1981.79
1981-11-01,True,11,248.0,186.0,14.2,0.9017009017013525,1981,1981.874
1981-12-01,True,12,266.0,195.4,11.9,0.7296358139871094,1981,1981.9579999999999
1982-01-01,True,1,287.0,149.8,10.2,0.6020869628229744,1982,1982.0420000000001
1982-02-01,True,2,256.0,230.9,13.6,0.85,1982,1982.1229999999998
1982-03-01,True,3,263.0,221.1,11.4,0.7029541142151564,1982,1982.204
1982-04-01,True,4,284.0,170.3,8.3,0.4925143881504491,1982,1982.2879999999998
1982-05-01,True,5,318.0,119.3,8.5,0.4766563309782377,1982,1982.371
1982-06-01,True,6,313.0,163.7,11.2,0.6330614292175281,1982,1982.455
1982-07-01,True,7,292.0,139.4,14.0,0.819288030372914,1982,1982.5379999999998
1982-08-01,True,8,301.0,161.9,11.8,0.6801406928909973,1982,1982.6229999999998
1982-09-01,True,9,308.0,167.4,9.7,0.5527087958292439,1982,1982.707
1982-10-01,True,10,308.0,134.3,10.4,0.5925949975901174,1982,1982.79
1982-11-01,True,11,244.0,127.5,18.6,1.1907429833759327,1982,1982.874
1982-12-01,True,12,262.0,169.0,15.4,0.9514151773514318,1982,1982.9579999999999
1983-01-01,True,1,267.0,115.5,8.7,0.532431353385031,1983,1983.0420000000001
1983-02-01,True,2,261.0,73.1,6.3,0.38996021017180893,1983,1983.1229999999998
1983-03-01,True,3,259.0,88.7,7.1,0.44117253386085203,1983,1983.204
1983-04-01,True,4,282.0,109.6,9.7,0.5776265941501513,1983,1983.2879999999998
1983-05-01,True,5,330.0,132.5,9.4,0.5174529696093895,1983,1983.371
1983-06-01,True,6,361.0,131.5,8.2,0.431578947368421,1983,1983.455
1983-07-01,True,7,431.0,108.9,7.3,0.3516286271271343,1983,1983.5379999999998
1983-08-01,True,8,429.0,96.0,8.4,0.40555582165162474,1983,1983.6229999999998
1983-09-01,True,9,397.0,69.9,5.5,0.27603708727567255,1983,1983.707
1983-10-01,True,10,431.0,72.5,7.0,0.3371781356013616,1983,1983.79
1983-11-01,True,11,363.0,45.7,7.3,0.3831506331894789,1983,1983.874
1983-12-01,True,12,405.0,45.6,5.5,0.27329719724997426,1983,1983.9579999999999
1984-01-01,True,1,399.0,74.8,6.5,0.3254070133091433,1984,1984.0420000000001
1984-02-01,True,2,377.0,110.2,8.1,0.41717122412592983,1984,1984.124
1984-03-01,True,3,395.0,116.7,8.7,0.437744506721166,1984,1984.2060000000001
1984-04-01,True,4,407.0,90.4,7.6,0.37671801379342335,1984,1984.29
1984-05-01,True,5,462.0,96.9,7.0,0.3256694736394648,1984,1984.3729999999998
1984-06-01,True,6,438.0,65.1,5.4,0.2580219805864482,1984,1984.4560000000001
1984-07-01,True,7,468.0,55.7,5.1,0.23574758339572235,1984,1984.54
1984-08-01,True,8,509.0,35.0,3.4,0.15070235044049832,1984,1984.624
1984-09-01,True,9,429.0,22.6,3.9,0.18829377433825434,1984,1984.7079999999999
1984-10-01,True,10,428.0,12.6,3.8,0.18367993291867607,1984,1984.7910000000002
1984-11-01,True,11,394.0,26.5,4.7,0.23678257927414284,1984,1984.874
1984-12-01,True,12,397.0,21.4,3.9,0.19573538915911326,1984,1984.9579999999999
1985-01-01,True,1,425.0,17.8,3.9,0.1891777875283397,1985,1985.0420000000001
1985-02-01,True,2,412.0,20.7,3.8,0.1872125628512157,1985,1985.1229999999998
1985-03-01,True,3,389.0,16.9,3.9,0.19773784935972358,1985,1985.204
1985-04-01,True,4,468.0,20.4,3.7,0.17103256050277899,1985,1985.2879999999998
1985-05-01,True,5,457.0,32.4,3.7,0.17307869979824556,1985,1985.371
1985-06-01,True,6,465.0,28.3,3.9,0.18085816934646562,1985,1985.455
1985-07-01,True,7,540.0,39.9,3.8,0.16352596350653537,1985,1985.5379999999998
1985-08-01,True,8,546.0,10.1,3.5,0.1497861723788195,1985,1985.6229999999998
1985-09-01,True,9,511.0,4.3,2.4,0.10616974924891412,1985,1985.707
1985-10-01,True,10,486.0,22.0,4.2,0.1905158688831361,1985,1985.79
1985-11-01,True,11,422.0,17.9,2.6,0.12656601971292122,1985,1985.874
1985-12-01,True,12,422.0,15.8,4.6,0.2239244964151683,1985,1985.9579999999999
1986-01-01,True,1,460.0,2.8,2.8,0.13055067315364394,1986,1986.0420000000001
1986-02-01,True,2,420.0,27.9,3.6,0.17566201313073598,1986,1986.1229999999998
1986-03-01,True,3,433.0,13.8,3.8,0.18261634590624082,1986,1986.204
1986-04-01,True,4,449.0,22.4,4.1,0.19349096305503355,1986,1986.2879999999998
1986-05-01,True,5,530.0,16.1,3.6,0.15637400739470497,1986,1986.371
1986-06-01,True,6,494.0,0.6,2.1,0.09448346683982799,1986,1986.455
1986-07-01,True,7,510.0,18.1,3.9,0.1726949026803186,1986,1986.5379999999998
1986-08-01,True,8,567.0,9.9,2.3,0.09659092088013584,1986,1986.6229999999998
1986-09-01,True,9,505.0,5.1,3.0,0.13349824784699543,1986,1986.707
1986-10-01,True,10,507.0,40.1,4.4,0.19541086034110414,1986,1986.79
1986-11-01,True,11,515.0,15.4,4.3,0.18948063917286964,1986,1986.874
1986-12-01,True,12,544.0,5.8,2.8,0.12004900959975617,1986,1986.9579999999999
1987-01-01,True,1,487.0,9.8,2.7,0.12234867869594983,1987,1987.0420000000001
1987-02-01,True,2,429.0,3.4,2.6,0.12552918289216958,1987,1987.1229999999998
1987-03-01,True,3,501.0,17.4,3.0,0.13403011548263108,1987,1987.204
1987-04-01,True,4,581.0,46.0,4.4,0.18254275900190492,1987,1987.2879999999998
1987-05-01,True,5,566.0,39.1,3.5,0.1471159730982195,1987,1987.371
1987-06-01,True,6,586.0,18.8,3.5,0.14458366733510483,1987,1987.455
1987-07-01,True,7,645.0,38.2,4.3,0.1693123346560039,1987,1987.5379999999998
1987-08-01,True,8,619.0,47.9,3.3,0.13263819872459323,1987,1987.6229999999998
1987-09-01,True,9,609.0,42.2,3.5,0.14182715723279385,1987,1987.707
1987-10-01,True,10,501.0,63.4,4.8,0.21444818477220973,1987,1987.79
1987-11-01,True,11,417.0,48.8,5.1,0.24974807450593978,1987,1987.874
1987-12-01,True,12,455.0,29.1,3.2,0.15001831390031853,1987,1987.9579999999999
1988-01-01,True,1,484.0,70.5,5.5,0.25,1988,1988.0420000000001
1988-02-01,True,2,525.0,45.4,4.6,0.20076045901711298,1988,1988.124
1988-03-01,True,3,516.0,91.2,5.7,0.2509285083028028,1988,1988.2060000000001
1988-04-01,True,4,562.0,108.8,6.7,0.2826224422084305,1988,1988.29
1988-05-01,True,5,582.0,74.2,6.1,0.2528531350483519,1988,1988.3729999999998
1988-06-01,True,6,574.0,124.3,8.3,0.34643530651881815,1988,1988.4560000000001
1988-07-01,True,7,605.0,131.4,9.6,0.39029550152723597,1988,1988.54
1988-08-01,True,8,649.0,139.4,9.0,0.3532809023904868,1988,1988.624
1988-09-01,True,9,551.0,142.7,9.4,0.4004534634717667,1988,1988.7079999999999
1988-10-01,True,10,530.0,156.5,9.7,0.4213410754801773,1988,1988.7910000000002
1988-11-01,True,11,488.0,156.8,8.9,0.40288406988920744,1988,1988.874
1988-12-01,True,12,490.0,231.2,13.5,0.6098678344610446,1988,1988.9579999999999
1989-01-01,True,1,536.0,210.1,15.0,0.6479013191860201,1989,1989.0420000000001
1989-02-01,True,2,489.0,208.7,12.7,0.5743138521905908,1989,1989.1229999999998
1989-03-01,True,3,573.0,170.4,10.2,0.4261111130072439,1989,1989.204
1989-04-01,True,4,534.0,166.3,9.7,0.41976005273567796,1989,1989.2879999999998
1989-05-01,True,5,668.0,195.4,10.6,0.4101263132430925,1989,1989.371
1989-06-01,True,6,619.0,284.5,15.5,0.6229976000700591,1989,1989.455
1989-07-01,True,7,673.0,180.5,10.2,0.39318110569076686,1989,1989.5379999999998
1989-08-01,True,8,639.0,232.0,13.5,0.5340517461872339,1989,1989.6229999999998
1989-09-01,True,9,585.0,225.1,14.9,0.6160391817930687,1989,1989.707
1989-10-01,True,10,562.0,212.2,11.2,0.47244348548274956,1989,1989.79
1989-11-01,True,11,550.0,238.2,15.2,0.6481301777210556,1989,1989.874
1989-12-01,True,12,504.0,211.4,13.5,0.6013377943029549,1989,1989.9579999999999
1990-01-01,True,1,516.0,227.4,13.6,0.5987066163014242,1990,1990.0420000000001
1990-02-01,True,2,518.0,171.8,11.3,0.4964934959350339,1990,1990.1229999999998
1990-03-01,True,3,592.0,191.7,11.0,0.45209721508973255,1990,1990.204
1990-04-01,True,4,575.0,189.7,10.1,0.421199116395291,1990,1990.2879999999998
1990-05-01,True,5,691.0,175.2,10.0,0.38041792845426675,1990,1990.371
1990-06-01,True,6,599.0,153.3,9.1,0.3718159201326738,1990,1990.455
1990-07-01,True,7,661.0,191.1,9.8,0.3811758223763629,1990,1990.5379999999998
1990-08-01,True,8,714.0,252.1,12.8,0.47902796068167663,1990,1990.6229999999998
1990-09-01,True,9,622.0,169.1,9.2,0.36888639229172765,1990,1990.707
1990-10-01,True,10,605.0,199.4,12.6,0.5122628457544972,1990,1990.79
1990-11-01,True,11,536.0,178.8,12.3,0.5312790817325365,1990,1990.874
1990-12-01,True,12,479.0,197.1,12.6,0.5757086946050418,1990,1990.9579999999999
1991-01-01,True,1,552.0,195.3,14.5,0.6171609848000927,1991,1991.0420000000001
1991-02-01,True,2,493.0,240.3,13.9,0.6260245152643525,1991,1991.1229999999998
1991-03-01,True,3,546.0,197.0,11.8,0.5049933811628773,1991,1991.204
1991-04-01,True,4,590.0,197.6,11.9,0.4899152469076079,1991,1991.2879999999998
